CampaignID,StartDate,EndDate,Channel,Impressions,Clicks,Leads,Conversions,Cost_USD,Revenue_USD,ROI,Campaign_Duration,Start_Month,Start_Day,Start_Year,CTR,CPC,CPL,CPA,Leads_Rate,Conversion_Rate,Profit,ROAS
CAMP00285,2025-12-06,2025-12-11,Display,188406,16602,5017,1464,1827.18,3721.0,103.64715025339592,5,12,6,2025,0.08811821279577084,0.11005782435851102,0.3641977277257325,1.2480737704918032,0.30219250692687627,0.2918078532987841,1893.82,2.0364715025339595
CAMP00286,2025-09-11,2025-09-23,Search,221739,4016,1453,349,4980.68,9945.33,99.67815639631536,12,9,11,2025,0.018111383202774434,1.2402091633466137,3.4278596008258777,14.271289398280803,0.3618027888446215,0.2401927047487956,4964.65,1.9967815639631534
CAMP00287,2025-08-15,2025-08-23,Influencer,141268,4415,967,318,4104.36,4126.55,0.540644582833877,8,8,15,2025,0.03125265452898038,0.9296398640996602,4.244426059979317,12.906792452830187,0.21902604756511893,0.32885211995863495,22.19000000000051,1.0054064458283387
CAMP00288,2025-04-22,2025-05-05,Social,195672,3566,1437,423,1317.79,3896.81,195.70796560908795,13,4,22,2025,0.01822437548550636,0.3695429052159282,0.9170424495476688,3.1153427895981087,0.40297251822770613,0.29436325678496866,2579.02,2.9570796560908796
CAMP00289,2025-04-09,2025-04-14,Display,223124,4315,1131,570,1009.7,2691.0,166.5148063781321,5,4,9,2025,0.019339022247718756,0.23399768250289688,0.8927497789566755,1.77140350877193,0.26210892236384703,0.5039787798408488,1681.3,2.665148063781321
CAMP00290,2025-06-02,2025-06-17,Search,215489,12314,1848,742,512.0,1502.66,193.48828125000003,15,6,2,2025,0.057144448208493244,0.041578690920903036,0.27705627705627706,0.6900269541778976,0.1500730875426344,0.4015151515151515,990.6600000000001,2.9348828125
CAMP00291,2025-12-15,2025-12-21,Search,297737,21386,8472,4463,2465.24,3666.67,48.73480878129514,6,12,15,2025,0.07182849293168131,0.11527354343963339,0.2909867799811142,0.552372843378893,0.3961470120639671,0.5267941454202077,1201.4300000000003,1.4873480878129515
CAMP00292,2025-12-04,2025-12-14,Display,112041,9071,4215,1914,1739.09,3838.78,120.7349820883336,10,12,4,2025,0.0809614337608554,0.19171976628817108,0.4125954922894424,0.9086154649947753,0.4646676220923823,0.45409252669039146,2099.6900000000005,2.2073498208833358
CAMP00293,2025-07-13,2025-07-28,Social,206867,15009,3688,1705,1966.03,4902.27,149.3486874564478,15,7,13,2025,0.07255386311011423,0.1309900726230928,0.5330883947939262,1.1530967741935483,0.24571923512559132,0.46231019522776573,2936.2400000000007,2.493486874564478
CAMP00294,2025-11-06,2025-11-20,Search,226458,9672,3248,1788,2213.91,5770.94,160.667326133402,14,11,6,2025,0.04270990647272342,0.2288988833746898,0.6816225369458128,1.238204697986577,0.3358147229114971,0.5504926108374384,3557.0299999999997,2.60667326133402
CAMP00295,2025-06-12,2025-06-27,Influencer,298737,17970,6741,3632,4956.11,12704.79,156.3460052339436,15,6,12,2025,0.06015324516213258,0.27579910962715637,0.7352188102655391,1.364567731277533,0.37512520868113525,0.5387924640261089,7748.680000000001,2.563460052339436
CAMP00296,2025-07-27,2025-08-01,Email,98220,9182,3972,894,114.08,244.66,114.46353436185133,5,7,27,2025,0.09348401547546324,0.01242430842953605,0.028721047331319235,0.1276062639821029,0.4325854933565672,0.22507552870090636,130.57999999999998,2.1446353436185133
CAMP00297,2025-06-18,2025-06-26,Influencer,40690,1826,327,141,2187.72,2325.98,6.319821549375616,8,6,18,2025,0.04487589088228066,1.1980941949616648,6.690275229357797,15.515744680851062,0.17907995618838993,0.43119266055045874,138.26000000000022,1.0631982154937563
CAMP00298,2025-06-10,2025-06-22,Search,100360,3283,1076,392,418.37,1250.07,198.79532471257497,12,6,10,2025,0.03271223595057792,0.1274352726165093,0.3888197026022305,1.0672704081632653,0.3277490100517819,0.3643122676579926,831.6999999999999,2.9879532471257497
CAMP00299,2025-03-09,2025-03-23,Email,73923,4194,1661,730,3397.78,4178.41,22.974707014580098,14,3,9,2025,0.05673471044194635,0.8101525989508822,2.045623118603251,4.654493150684932,0.3960419647114926,0.4394942805538832,780.6299999999997,1.2297470701458009
CAMP00300,2025-10-16,2025-10-25,Display,26826,986,177,96,347.1,472.63,36.165370210314016,9,10,16,2025,0.036755386565272496,0.35202839756592297,1.9610169491525424,3.615625,0.1795131845841785,0.5423728813559322,125.52999999999997,1.3616537021031403
CAMP00301,2025-10-04,2025-10-17,Email,150625,5055,1460,299,3857.47,10217.93,164.88682996886564,13,10,4,2025,0.03356016597510374,0.7630999010880316,2.642102739726027,12.901237458193979,0.2888229475766568,0.2047945205479452,6360.460000000001,2.6488682996886563
CAMP00302,2025-10-31,2025-11-15,Email,244438,19577,5594,1143,4352.15,5227.59,20.115115517617742,15,10,31,2025,0.08008983873211203,0.22230934259590335,0.7780032177332856,3.807655293088364,0.28574347448536547,0.20432606363961386,875.4400000000005,1.2011511551761773
CAMP00303,2025-05-15,2025-05-30,Email,256127,23096,10063,2264,4856.93,6929.41,42.67057585758904,15,5,15,2025,0.0901740152346297,0.2102931243505369,0.4826522905694127,2.1452871024734983,0.43570315206096294,0.22498260955977342,2072.4799999999996,1.4267057585758904
CAMP00304,2025-07-14,2025-07-24,Search,274103,15132,6218,3419,692.27,720.38,4.060554407962213,10,7,14,2025,0.05520552493040937,0.045748744382765,0.11133322611772274,0.2024773325533782,0.41091726143272533,0.5498552589256995,28.110000000000014,1.040605544079622
CAMP00305,2025-05-08,2025-05-13,Social,145631,11676,2250,768,4896.57,6430.87,31.33417882313538,5,5,8,2025,0.08017523741511079,0.4193705035971223,2.1762533333333334,6.375742187499999,0.19270298047276466,0.3413333333333333,1534.3000000000002,1.3133417882313538
CAMP00306,2025-02-02,2025-02-12,Search,37252,999,192,66,2120.45,4915.03,131.7918366384494,10,2,2,2025,0.02681735208847847,2.1225725725725724,11.044010416666666,32.1280303030303,0.1921921921921922,0.34375,2794.58,2.317918366384494
CAMP00307,2025-06-25,2025-07-05,Social,293248,17386,6769,2289,3199.64,5506.81,72.1071745571377,10,6,25,2025,0.05928770187690965,0.18403543080639595,0.47269020534790956,1.397833114897335,0.38933624755550444,0.33815925542916236,2307.1700000000005,1.7210717455713769
CAMP00308,2025-01-22,2025-02-01,Display,70669,4753,1881,549,100.23,127.32,27.027835977252305,10,1,22,2025,0.06725721320522436,0.021087734062697244,0.05328548644338118,0.18256830601092897,0.39575005259835894,0.291866028708134,27.08999999999999,1.2702783597725231
CAMP00309,2025-08-26,2025-09-07,Display,142679,7727,1325,285,1914.27,2924.99,52.79923939674131,12,8,26,2025,0.05415653319689653,0.24773780251067684,1.4447320754716981,6.716736842105263,0.17147664035201243,0.21509433962264152,1010.7199999999998,1.5279923939674132
CAMP00310,2025-06-07,2025-06-17,Display,81639,1675,442,248,1829.19,4586.43,150.73557148245948,10,6,7,2025,0.02051715479121498,1.0920537313432837,4.13843891402715,7.375766129032258,0.2638805970149254,0.5610859728506787,2757.2400000000002,2.5073557148245946
CAMP00311,2025-02-07,2025-02-16,Display,131142,9975,4292,1258,2568.65,5429.34,111.36939637552801,9,2,7,2025,0.07606258864437022,0.2575087719298246,0.5984739049394222,2.041852146263911,0.43027568922305764,0.29310344827586204,2860.69,2.11369396375528
CAMP00312,2025-08-18,2025-09-02,Display,104364,8924,1175,655,749.7,1463.48,95.20875016673335,15,8,18,2025,0.08550841286267295,0.08400941281936351,0.6380425531914894,1.1445801526717558,0.1316674137158225,0.5574468085106383,713.78,1.9520875016673336
CAMP00313,2025-12-31,2026-01-06,Influencer,195923,13160,3284,1912,3481.91,3806.83,9.331659922284036,6,12,31,2025,0.0671692450605595,0.2645828267477204,1.0602649208282582,1.8210826359832635,0.24954407294832825,0.582216808769793,324.9200000000001,1.0933165992228404
CAMP00314,2025-02-20,2025-02-28,Search,84584,2133,763,328,3018.94,6108.68,102.34519400849305,8,2,20,2025,0.025217535231249408,1.415349273323957,3.956671035386632,9.20408536585366,0.3577121425222691,0.42988204456094364,3089.7400000000002,2.0234519400849305
CAMP00315,2025-09-21,2025-10-05,Social,154642,2584,1055,368,1141.19,2240.22,96.30561080976872,14,9,21,2025,0.01670956143867772,0.4416369969040248,1.081696682464455,3.101059782608696,0.40828173374613,0.34881516587677724,1099.0299999999997,1.9630561080976872
CAMP00316,2025-10-10,2025-10-19,Display,172010,6389,2306,1167,4919.82,9277.49,88.57376895902696,9,10,10,2025,0.03714318934945643,0.7700453905149475,2.133486556808326,4.215784061696658,0.360932853341681,0.5060711188204683,4357.67,1.8857376895902696
CAMP00317,2025-01-27,2025-02-10,Influencer,102216,1362,352,73,127.41,251.63,97.49627187818852,14,1,27,2025,0.0133247241136417,0.09354625550660793,0.36196022727272725,1.7453424657534247,0.25844346549192365,0.20738636363636365,124.22,1.9749627187818852
CAMP00318,2025-08-14,2025-08-22,Influencer,262287,22433,11144,6369,1746.0,2005.44,14.859106529209626,8,8,14,2025,0.08552844784529923,0.07783176570231355,0.1566762383345298,0.2741403674046161,0.49676815405875274,0.5715183058147882,259.44000000000005,1.1485910652920963
CAMP00319,2025-10-04,2025-10-10,Influencer,265474,19452,2268,823,1382.45,3962.13,186.6020470903107,6,10,4,2025,0.07327271220533838,0.07106981287271232,0.6095458553791887,1.6797691373025516,0.11659469463294263,0.3628747795414462,2579.6800000000003,2.866020470903107
CAMP00320,2025-10-13,2025-10-24,Search,217911,13234,3942,1275,2844.19,4585.59,61.22657065807841,11,10,13,2025,0.06073121595513765,0.21491536950279583,0.7215093860984272,2.230737254901961,0.2978691249811093,0.3234398782343988,1741.4,1.612265706580784
CAMP00321,2025-04-07,2025-04-21,Display,219156,19738,6000,1504,4453.16,10264.68,130.5032830619156,14,4,7,2025,0.09006369891766595,0.22561353733914277,0.7421933333333333,2.960877659574468,0.30398216637957237,0.25066666666666665,5811.52,2.305032830619156
CAMP00322,2025-10-11,2025-10-25,Influencer,50820,1011,198,115,3323.1,5708.99,71.79711714964942,14,10,11,2025,0.01989374262101535,3.2869436201780413,16.78333333333333,28.896521739130435,0.19584569732937684,0.5808080808080808,2385.89,1.7179711714964943
CAMP00323,2025-11-13,2025-11-19,Influencer,103235,7670,2481,1301,333.21,551.75,65.58626691875995,6,11,13,2025,0.07429650796725916,0.04344328552803129,0.13430471584038695,0.25611837048424285,0.32346805736636247,0.5243853284965739,218.54000000000002,1.6558626691875995
CAMP00324,2025-10-31,2025-11-05,Display,230328,5342,1004,491,4330.65,10610.07,144.9994804475079,5,10,31,2025,0.023193011705046715,0.8106795207787345,4.3133964143426295,8.820061099796334,0.18794459004118308,0.48904382470119523,6279.42,2.449994804475079
CAMP00325,2025-05-27,2025-06-05,Search,169290,2621,726,415,1398.89,2570.53,83.75497716046294,9,5,27,2025,0.015482308464764605,0.5337237695536056,1.9268457300275483,3.370819277108434,0.2769935139259824,0.571625344352617,1171.64,1.8375497716046294
CAMP00326,2025-01-04,2025-01-09,Influencer,14990,329,89,51,640.59,1429.64,123.17551007664808,5,1,4,2025,0.021947965310206805,1.947082066869301,7.197640449438203,12.560588235294118,0.270516717325228,0.5730337078651685,789.0500000000001,2.231755100766481
CAMP00327,2025-02-04,2025-02-09,Social,17778,1699,695,213,2219.51,3436.8,54.84498830823019,5,2,4,2025,0.09556755540555743,1.306362566215421,3.193539568345324,10.42023474178404,0.4090641553855209,0.3064748201438849,1217.29,1.548449883082302
CAMP00328,2025-07-11,2025-07-16,Email,92448,4589,2189,1126,4503.69,6894.83,53.092908259671525,5,7,11,2025,0.04963871581862236,0.9814098932229243,2.0574189127455456,3.9997246891651863,0.47701024188276314,0.5143901324805847,2391.1400000000003,1.5309290825967152
CAMP00329,2025-02-18,2025-02-28,Email,187678,2704,489,247,269.46,376.74,39.81295925183702,10,2,18,2025,0.014407655665554834,0.09965236686390531,0.551042944785276,1.0909311740890688,0.18084319526627218,0.5051124744376279,107.28000000000003,1.3981295925183703
CAMP00330,2025-01-17,2025-01-30,Email,97334,6086,3022,1278,3165.74,5070.97,60.182769273534795,13,1,17,2025,0.06252696899336306,0.5201675977653631,1.0475645268034413,2.4771048513302034,0.4965494577719356,0.4228987425545996,1905.2300000000005,1.601827692735348
CAMP00331,2025-06-21,2025-07-05,Search,80012,2238,1065,277,1729.23,1953.69,12.980343852466127,14,6,21,2025,0.027970804379343097,0.7726675603217158,1.6236901408450704,6.242707581227437,0.47587131367292224,0.26009389671361505,224.46000000000004,1.1298034385246614
CAMP00332,2025-08-08,2025-08-23,Influencer,64871,688,99,57,3150.61,3640.86,15.560478764429744,15,8,8,2025,0.010605663547656118,4.579375,31.824343434343437,55.27385964912281,0.1438953488372093,0.5757575757575758,490.25,1.1556047876442974
CAMP00333,2025-06-07,2025-06-12,Email,121445,9503,4418,1440,1405.1,3801.95,170.58216497046473,5,6,7,2025,0.0782494133146692,0.147858570977586,0.31803983703033045,0.9757638888888889,0.46490581921498475,0.3259393390674513,2396.85,2.7058216497046472
CAMP00334,2025-02-15,2025-02-24,Email,218214,5223,1701,734,4838.77,7547.21,55.97372886084685,9,2,15,2025,0.02393521955511562,0.9264349990426959,2.8446619635508528,6.59232970027248,0.3256748994830557,0.4315108759553204,2708.4399999999996,1.5597372886084686
CAMP00335,2025-01-06,2025-01-19,Display,225028,21338,9635,2001,657.77,1365.97,107.66681362786386,13,1,6,2025,0.09482375526601135,0.030826225513168992,0.06826881162428645,0.3287206396801599,0.45154185022026433,0.20768033212247017,708.2,2.0766681362786383
CAMP00336,2025-04-09,2025-04-22,Influencer,259852,16462,7873,2926,874.17,1742.09,99.2850360913781,13,4,9,2025,0.06335144620784139,0.053102296197302876,0.11103391337482535,0.2987593984962406,0.4782529461790791,0.3716499428426267,867.92,1.992850360913781
CAMP00337,2025-08-21,2025-08-26,Influencer,296734,5290,2346,1048,323.77,734.43,126.83695215739567,5,8,21,2025,0.01782741445200078,0.06120415879017013,0.13800937766410912,0.30894083969465647,0.4434782608695652,0.44671781756180734,410.65999999999997,2.2683695215739568
CAMP00338,2025-02-06,2025-02-18,Display,72145,2135,557,196,3995.49,9173.18,129.58836087688871,12,2,6,2025,0.02959318040058216,1.871423887587822,7.173231597845601,20.38515306122449,0.2608899297423888,0.3518850987432675,5177.6900000000005,2.295883608768887
CAMP00339,2025-10-07,2025-10-12,Influencer,163938,10652,3778,1476,560.39,971.48,73.3578400756616,5,10,7,2025,0.06497578352791909,0.052608899737138566,0.14832980412916888,0.3796680216802168,0.3546751783702591,0.3906829010058232,411.09000000000003,1.733578400756616
CAMP00340,2025-12-15,2025-12-27,Social,126909,5130,1466,405,1455.46,1843.87,26.686408420705472,12,12,15,2025,0.04042266505921566,0.2837153996101365,0.9928103683492497,3.5937283950617287,0.2857699805068226,0.2762619372442019,388.40999999999985,1.2668640842070547
CAMP00341,2025-10-29,2025-11-03,Search,6907,399,98,33,1107.45,1500.4,35.4824145559619,5,10,29,2025,0.05776748226436948,2.7755639097744362,11.300510204081633,33.55909090909091,0.24561403508771928,0.336734693877551,392.95000000000005,1.354824145559619
CAMP00342,2025-06-30,2025-07-09,Display,216586,17750,3555,1739,1832.32,3149.12,71.86517638840377,9,6,30,2025,0.08195358887462717,0.10322929577464789,0.5154205344585091,1.0536630247268546,0.20028169014084507,0.4891701828410689,1316.8,1.7186517638840377
CAMP00343,2025-04-05,2025-04-17,Email,246537,20051,5546,3260,3852.33,8167.78,112.02181536888065,12,4,5,2025,0.08133059135139958,0.19212657722806842,0.6946141363144609,1.1816963190184049,0.27659468355692984,0.5878110349801658,4315.45,2.1202181536888065
CAMP00344,2025-04-09,2025-04-19,Influencer,248439,18091,7641,2960,4755.94,10598.58,122.84932105955922,10,4,9,2025,0.07281867983690161,0.2628898347244486,0.6224237665227064,1.6067364864864864,0.4223647117351169,0.3873838502813768,5842.64,2.2284932105955924
CAMP00345,2025-07-07,2025-07-20,Social,284759,25555,11183,5305,4406.46,12623.24,186.47122633587955,13,7,7,2025,0.08974255423006823,0.17243044414009,0.3940320128766878,0.8306239396795476,0.4376051653296811,0.47438075650541,8216.779999999999,2.864712263358796
CAMP00346,2025-04-26,2025-05-01,Social,246636,6891,3329,1965,4221.71,6798.81,61.04398454654631,5,4,26,2025,0.02793996010314796,0.6126411261065158,1.268161610093121,2.1484529262086514,0.48309389058191843,0.5902673475518173,2577.1000000000004,1.6104398454654631
CAMP00347,2025-07-10,2025-07-23,Search,80475,2088,451,229,2145.61,2614.62,21.859051738200314,13,7,10,2025,0.025945945945945945,1.0275909961685825,4.757450110864745,9.369475982532752,0.21599616858237547,0.5077605321507761,469.00999999999976,1.218590517382003
CAMP00348,2025-09-10,2025-09-15,Social,100490,8234,2965,605,4028.91,8361.26,107.53156560955695,5,9,10,2025,0.08193850134341725,0.4893016759776536,1.358822934232715,6.659355371900826,0.3600923002186058,0.20404721753794267,4332.35,2.0753156560955692
CAMP00349,2025-06-10,2025-06-24,Influencer,266499,10361,3911,2245,3908.04,4428.57,13.319464488592741,14,6,10,2025,0.03887819466489555,0.37718753016118134,0.9992431603170544,1.7407750556792874,0.3774732168709584,0.5740219892610585,520.5299999999997,1.1331946448859274
CAMP00350,2025-09-13,2025-09-27,Influencer,91356,5124,904,494,1312.9,1747.78,33.12361946835249,14,9,13,2025,0.056088270064363586,0.2562256049960968,1.4523230088495576,2.657692307692308,0.17642466822794692,0.5464601769911505,434.8799999999999,1.331236194683525
CAMP00351,2025-11-19,2025-11-26,Social,253739,19526,4818,1486,1385.74,2921.51,110.82670630854274,7,11,19,2025,0.07695308959206114,0.07096896445764622,0.2876172685761727,0.9325302826379542,0.24674792584246646,0.3084267330842673,1535.7700000000002,2.108267063085427
CAMP00352,2025-05-08,2025-05-13,Influencer,113447,5177,1226,334,2545.07,7250.76,184.89432510697154,5,5,8,2025,0.045633643904201965,0.49161097160517675,2.075913539967374,7.61997005988024,0.2368166892022407,0.2724306688417618,4705.6900000000005,2.848943251069715
CAMP00353,2025-01-18,2025-01-25,Influencer,195197,4238,2095,1172,4821.04,6706.53,39.10961120422149,7,1,18,2025,0.021711399253062293,1.1375743275129777,2.3012124105011935,4.1135153583617745,0.4943369513921661,0.5594272076372315,1885.4899999999998,1.391096112042215
CAMP00354,2025-10-08,2025-10-23,Email,185753,13216,6387,3036,628.72,1084.54,72.49968189337065,15,10,8,2025,0.07114824525041319,0.0475726392251816,0.09843745107249101,0.2070882740447958,0.4832778450363196,0.47534053546265853,455.81999999999994,1.7249968189337064
CAMP00355,2025-08-11,2025-08-17,Display,213929,17872,7661,2258,4943.16,9321.36,88.57087369213218,6,8,11,2025,0.08354173580954428,0.2765868397493286,0.6452369142409607,2.1891762621789193,0.42865935541629363,0.2947395901318366,4378.200000000001,1.8857087369213217
CAMP00356,2025-02-23,2025-03-01,Influencer,37567,418,120,58,878.75,2554.53,190.70042674253202,6,2,23,2025,0.011126786807570474,2.102272727272727,7.322916666666667,15.150862068965518,0.28708133971291866,0.48333333333333334,1675.7800000000002,2.9070042674253203
CAMP00357,2025-02-27,2025-03-12,Influencer,257901,15636,3215,1414,2479.49,6127.39,147.12299706794545,13,2,27,2025,0.0606279153628718,0.15857572269122536,0.7712255054432348,1.7535289957567184,0.2056152468662062,0.43981337480559873,3647.9000000000005,2.4712299706794547
CAMP00358,2025-11-19,2025-12-01,Search,9418,492,229,74,1589.46,2645.35,66.43073748317038,12,11,19,2025,0.052240390741134,3.230609756097561,6.940873362445415,21.47918918918919,0.4654471544715447,0.3231441048034934,1055.8899999999999,1.6643073748317037
CAMP00359,2025-12-26,2025-12-31,Display,6986,233,48,20,2156.79,3327.35,54.273248670477884,5,12,26,2025,0.03335241912396221,9.256609442060086,44.933125,107.8395,0.20600858369098712,0.4166666666666667,1170.56,1.542732486704779
CAMP00360,2025-06-23,2025-07-01,Display,234722,5748,1774,728,4793.38,9764.16,103.70093754302809,8,6,23,2025,0.024488543894479426,0.8339213639526792,2.7020180383314543,6.584313186813187,0.30862908837856645,0.41037204058624577,4970.78,2.037009375430281
CAMP00361,2025-10-07,2025-10-12,Display,43593,1173,232,93,3195.83,5633.47,76.2756467021087,5,10,7,2025,0.026907989814878536,2.7244927536231884,13.775129310344827,34.36376344086021,0.1977834612105712,0.40086206896551724,2437.6400000000003,1.762756467021087
CAMP00362,2025-04-24,2025-04-29,Social,117194,8818,4307,1752,1557.81,3479.52,123.35971652512181,5,4,24,2025,0.07524275986825264,0.17666250850533,0.36169259345251914,0.8891609589041095,0.4884327511907462,0.4067796610169492,1921.71,2.233597165251218
CAMP00363,2025-10-15,2025-10-23,Email,130605,7608,887,177,3179.29,6579.57,106.95092300482183,8,10,15,2025,0.058251981164580226,0.41788774973711884,3.5843179255918827,17.962090395480224,0.11658780231335436,0.1995490417136415,3400.2799999999997,2.0695092300482183
CAMP00364,2025-12-08,2025-12-14,Email,278387,27366,4645,1428,2315.56,2471.93,6.753010070997941,6,12,8,2025,0.0983020040447291,0.08461448512753052,0.4985059203444564,1.6215406162464985,0.1697361689687934,0.30742734122712595,156.3699999999999,1.0675301007099793
CAMP00365,2025-05-31,2025-06-07,Search,5132,163,66,24,4722.46,5425.87,14.894991169856386,7,5,31,2025,0.03176149649259548,28.972147239263805,71.55242424242424,196.76916666666668,0.4049079754601227,0.36363636363636365,703.4099999999999,1.1489499116985638
CAMP00366,2025-05-07,2025-05-22,Display,151628,14574,2340,587,1828.94,2319.28,26.810064846304428,15,5,7,2025,0.09611681219827473,0.12549334431178813,0.7815982905982907,3.115741056218058,0.16055990119390695,0.25085470085470085,490.34000000000015,1.2681006484630442
CAMP00367,2025-06-04,2025-06-17,Display,195512,11019,5418,2707,2963.93,6821.48,130.1498348476516,13,6,4,2025,0.05635971193584025,0.26898357382702603,0.5470524178663714,1.0949131880310305,0.4916961611761503,0.49963086009597635,3857.5499999999997,2.301498348476516
CAMP00368,2025-09-30,2025-10-06,Influencer,14839,343,78,42,4262.17,12592.59,195.45020494255274,6,9,30,2025,0.02311476514589932,12.426151603498543,54.64320512820513,101.4802380952381,0.22740524781341107,0.5384615384615384,8330.42,2.9545020494255274
CAMP00369,2025-04-14,2025-04-22,Social,244459,5704,2666,1405,4798.33,9141.98,90.52420321236762,8,4,14,2025,0.023333156071161217,0.8412219495091164,1.7998237059264817,3.4151814946619217,0.4673913043478261,0.527006751687922,4343.65,1.9052420321236763
CAMP00370,2025-10-26,2025-10-31,Social,195136,12639,4612,1770,4015.92,5215.84,29.879081256598738,5,10,26,2025,0.06477021154476878,0.31774032755755993,0.8707545533391153,2.2688813559322036,0.36490228657330487,0.38378143972246315,1199.92,1.2987908125659873
CAMP00371,2025-09-03,2025-09-09,Search,247791,21019,7433,3540,4684.12,10399.17,122.00904332083722,6,9,3,2025,0.08482551827951781,0.2228517055996955,0.6301789317906632,1.3231977401129944,0.35363242780341597,0.47625454056235705,5715.05,2.220090433208372
CAMP00372,2025-06-25,2025-07-04,Email,221994,17158,7998,1845,2372.5,5340.07,125.08198103266595,9,6,25,2025,0.07729037721740227,0.13827369157244435,0.2966366591647912,1.2859078590785908,0.46613824455064695,0.23068267066766693,2967.5699999999997,2.2508198103266595
CAMP00373,2025-02-08,2025-02-22,Display,177150,12224,3732,1044,3846.05,9659.4,151.15118108188918,14,2,8,2025,0.06900366920688682,0.3146310536649215,1.0305600214362274,3.683955938697318,0.30530104712041883,0.2797427652733119,5813.349999999999,2.511511810818892
CAMP00374,2025-06-19,2025-06-24,Search,237279,6048,1574,344,563.78,1364.16,141.96672460889002,5,6,19,2025,0.025488981325781042,0.09321759259259259,0.3581829733163913,1.6388953488372093,0.26025132275132273,0.21855146124523506,800.3800000000001,2.4196672460889004
CAMP00375,2025-09-04,2025-09-19,Social,268409,5301,991,580,3009.69,7150.08,137.56865325000248,15,9,4,2025,0.01974971033013051,0.5677589134125637,3.037023208879919,5.189120689655173,0.1869458592718355,0.5852674066599395,4140.389999999999,2.375686532500025
CAMP00376,2025-01-26,2025-02-06,Social,158879,1592,251,107,166.16,407.04,144.9687048627829,11,1,26,2025,0.010020204054657948,0.1043718592964824,0.66199203187251,1.5528971962616822,0.15766331658291458,0.4262948207171315,240.88000000000002,2.449687048627829
CAMP00377,2025-12-21,2025-12-29,Social,232751,4459,1858,501,1374.23,3625.84,163.84520786185718,8,12,21,2025,0.01915781242615499,0.3081924198250729,0.7396286329386437,2.7429740518962076,0.41668535546086566,0.2696447793326157,2251.61,2.638452078618572
CAMP00378,2025-11-02,2025-11-12,Display,185586,14656,2215,1069,3361.24,9380.94,179.09164475015174,10,11,2,2025,0.07897147414136842,0.22934224890829694,1.517489841986456,3.1442843779232925,0.1511326419213974,0.48261851015801355,6019.700000000001,2.790916447501518
CAMP00379,2025-01-13,2025-01-25,Display,192388,17425,4488,1775,940.65,947.06,0.6814436825599286,12,1,13,2025,0.09057217705886023,0.05398278335724534,0.20959224598930482,0.529943661971831,0.2575609756097561,0.39549910873440286,6.409999999999968,1.0068144368255993
CAMP00380,2025-11-12,2025-11-22,Display,69817,2208,582,217,1080.7,2520.67,133.24419357823635,10,11,12,2025,0.03162553532807196,0.489447463768116,1.856872852233677,4.980184331797235,0.26358695652173914,0.37285223367697595,1439.97,2.3324419357823634
CAMP00381,2025-11-09,2025-11-15,Influencer,168301,13723,5019,2837,402.42,1159.95,188.24362606232293,6,11,9,2025,0.08153843411506764,0.02932449172921373,0.08017931858936043,0.14184702150158618,0.3657363550244116,0.56525204223949,757.53,2.8824362606232294
CAMP00382,2025-02-05,2025-02-10,Email,177345,4947,1045,505,3762.2,9464.72,151.57407899633193,5,2,5,2025,0.02789478135836928,0.7605013139276329,3.6001913875598084,7.449900990099009,0.2112391348291894,0.48325358851674644,5702.5199999999995,2.5157407899633193
CAMP00383,2025-06-22,2025-07-04,Social,59784,1939,844,401,2294.93,2668.4,16.273698979925324,12,6,22,2025,0.03243342700388064,1.1835636926250643,2.7191113744075825,5.723017456359102,0.43527591542031974,0.47511848341232227,373.47000000000025,1.1627369897992532
CAMP00384,2025-01-20,2025-02-01,Social,241710,7293,1334,318,4450.95,11005.56,147.26316853705387,12,1,20,2025,0.030172520789375698,0.6103044014808721,3.3365442278860566,13.996698113207547,0.1829151240915947,0.2383808095952024,6554.61,2.472631685370539
CAMP00385,2025-11-17,2025-11-30,Influencer,257673,3776,1569,371,1875.07,2822.34,50.519180617256964,13,11,17,2025,0.014654232302181446,0.4965757415254237,1.1950732950924154,5.0540970350404315,0.4155190677966102,0.23645634161886553,947.2700000000002,1.5051918061725698
CAMP00386,2025-09-21,2025-10-01,Social,149446,4104,1805,840,2232.76,3054.67,36.81139038678585,10,9,21,2025,0.027461424193354123,0.5440448343079922,1.2369861495844876,2.658047619047619,0.4398148148148148,0.46537396121883656,821.9099999999999,1.3681139038678585
CAMP00387,2025-05-22,2025-05-27,Social,132247,5768,1022,268,2525.11,3551.32,40.64020973343735,5,5,22,2025,0.04361535611393831,0.4377791262135923,2.4707534246575342,9.422052238805971,0.17718446601941748,0.2622309197651663,1026.21,1.4064020973343736
CAMP00388,2025-05-23,2025-06-05,Display,51116,2376,1006,383,4318.46,12714.71,194.4269484955285,13,5,23,2025,0.04648251036857344,1.81753367003367,4.292703777335984,11.275352480417755,0.4234006734006734,0.38071570576540753,8396.25,2.9442694849552846
CAMP00389,2025-04-02,2025-04-09,Display,216983,8213,3166,1354,1531.71,3550.85,131.82260349543972,7,4,2,2025,0.03785089154449888,0.18649823450627054,0.4837997473152243,1.131248153618907,0.38548642396201144,0.42766898294377764,2019.1399999999999,2.3182260349543973
CAMP00390,2025-12-20,2026-01-04,Email,64133,3612,1624,576,352.74,1042.6,195.57180926461413,15,12,20,2025,0.056320459046044935,0.0976578073089701,0.21720443349753696,0.6123958333333334,0.4496124031007752,0.35467980295566504,689.8599999999999,2.9557180926461415
